dish_id,fat_g,umami_score,sodium_mg,sugar_g,spice_count,protein_g,calorie_kcal,total_g,H_chem,H_chem_scaled
champorado,32.55,0.625,32.0,45.95,0,10.14,640.5,320.0,-0.4476654634983029,2.150968126655929
ketupat,0.6000000000000001,0.0,796.0,8.46,0,5.4,260.0,202.0,-0.8648383264706403,1.2814379923077446
khao_khluk_kapi,17.674999999999997,1.0526315789473684,38.0,12.85575,2,25.85,485.95,380.0,-0.35547605219277,2.343122215075854
htaman,43.629999999999995,0.0,25.0,8.748,1,16.465,668.6,250.0,-0.5639532582963362,1.9085848107486019
burong_isda,3.9050000000000002,1.7543859649122806,3907.5,7.35825,2,25.19,335.35,285.0,0.4135176969607688,3.9459667367693214
puffed_rice,15.3,0.0,787.5,4.23,0,2.7,262.6,117.0,-0.7977752473020289,1.4212202586416705
dodol,63.5,0.0851063829787234,165.0,133.35299999999998,0,7.28,1313.9,470.0,0.2783302576916884,3.6641901336789497
nasi_kuning,24.59,0.0,1195.5,12.6075,2,7.834999999999999,473.3,318.0,-0.25986030654589926,2.5424179496204053
lemper,29.544999999999998,1.1695906432748537,810.0,13.15225,1,29.590000000000003,596.0,342.0,-0.26915990581395854,2.5230344217865825
jaynagarer_moa,22.42,0.0,24.0,70.06300000000002,0,7.680000000000001,691.8000000000001,240.0,-0.4615079421669884,2.122115693037081
mont_lin_maya,27.34,0.5,24.0,9.265500000000001,0,18.52,558.0,240.0,-0.7517026434145946,1.5172512352554772
bokkeumbap,16.978,0.7180851063829787,872.3,6.806549999999999,1,5.702,360.18999999999994,188.0,-0.4599082492328949,2.1254499971957634
chiayi_turkey_rice,12.059999999999999,1.2428571428571429,888.5,7.335749999999999,1,35.175000000000004,451.79999999999995,350.0,-0.39552506658324904,2.2596464477036733
koshary,24.490000000000002,1.12,243.5,19.992750000000004,1,32.900000000000006,874.9000000000001,375.0,-0.3788093678558836,2.2944876491580777
moche,22.675,0.0,19.5,37.631750000000004,0,9.35,533.35,195.0,-0.6786663695630691,1.669483670898394
boudin,28.286,2.6936026936026938,1969.2,1.5477,2,56.867999999999995,530.8199999999999,297.0,0.3079551159711834,3.72593841427486
kharcho,50.47599999999999,3.2854209445585214,2278.2,6.5307,3,61.62799999999999,871.42,487.0,0.8209302635862514,4.795153093880199
nasi_bakar,30.080000000000002,1.1111111111111112,1199.7,10.1184,3,30.778000000000006,610.64,360.0,0.12047028271925,3.3351562548499536
gallo_pinto,16.475,0.0,1197.0,16.971750000000004,2,26.845000000000002,704.65,333.0,-0.2838865992898921,2.4923389837722403
goto,28.426000000000002,2.263056092843327,1918.7,10.63845,3,54.047999999999995,773.22,517.0,0.45507999859659787,4.032596709456731
mansaf,69.931,2.2259136212624586,2117.7,8.83845,2,73.28299999999999,1155.77,602.0,0.5818088279187866,4.296742692494027
nasi_jinggo,14.425,1.353846153846154,601.5,8.125499999999999,1,24.015000000000004,427.55,325.0,-0.41311930165188643,2.222974077708216
katsudon,48.614999999999995,1.457142857142857,1053.0,17.951500000000003,0,50.615,1046.5,525.0,-0.1818477966110805,2.705022553767344
nasi_liwet,40.21,0.8163265306122449,815.0,12.32925,3,27.03,690.4,392.0,0.07449802278891293,3.2393344291715027
loco_moco,36.353,2.2304439746300213,1735.6,10.529100000000001,2,53.339000000000006,844.5100000000001,473.0,0.295256464266344,3.6994701050845715
kabsa,35.827,2.1235521235521233,51.800000000000004,8.625900000000001,4,54.31000000000001,772.01,518.0,0.2610618492256361,3.6281968971427045
gaifan,20.04,1.7500000000000002,1136.5,9.616500000000002,2,34.23500000000001,587.6000000000001,340.0,-0.021442562088861195,3.0393616191861463
jhalmuri,0.803,1.0526315789473684,792.9,3.9311999999999996,3,3.4369999999999994,121.61000000000001,171.0,-0.20635852818984968,2.6539338526212375
lepet,48.75,0.0,811.0,14.227500000000001,0,20.5,773.5,352.0,-0.5047072926981225,2.0320735536623964
jambalaya,29.376,2.526315789473684,1220.7,8.8707,3,63.348,747.7199999999999,570.0,0.3546084683619852,3.8231798682925846
dal_bhat,17.484,0.7575757575757576,1979.1,17.4618,5,31.826000000000008,745.7,396.0,0.5205628839882728,4.1690853145075
touffe,27.8,2.2941176470588234,228.0,10.4085,1,44.48,683.5,510.0,-0.2228681311480493,2.6195222248466132
nasi_kebuli,20.13,0.6956521739130435,2092.0,8.530499999999998,2,8.9,442.29999999999995,345.0,-0.01741343018229502,3.0477597004588857
nasi_dagang,29.0,1.1214953271028036,56.5,13.83825,4,33.105000000000004,648.2,535.0,0.07985922398783352,3.2505089959099775
lontong,0.7500000000000001,0.0,1965.0,17.580000000000002,0,5.95,304.5,255.0,-0.5679720239374546,1.9002083362988071
mandi,48.247,2.1428571428571432,1988.5,10.556700000000001,5,45.952999999999996,900.7,490.0,0.9172741632129139,4.99596654897676
claypot_rice,26.925,1.9864864864864866,890.5,7.7865,2,39.395,616.5500000000001,370.0,0.003017085874139247,3.090343844702544
nasi_ulam,13.32,0.9939148073022313,1213.0,11.08125,3,35.895,544.05,493.0,-0.001326017873210139,3.0812913393262025
kedgeree,22.734999999999996,1.475,1321.7,7.60815,2,29.463000000000005,525.0899999999999,400.0,-0.027167349630377324,3.0274292148475173
pus,0.6000000000000001,0.0,796.0,8.46,0,5.4,260.0,202.0,-0.8648383264706403,1.2814379923077446
panta_bhat,1.4000000000000001,0.0,1981.0,13.7325,1,10.15,423.7,415.0,-0.4171601133955396,2.2145516516824673
kiribath,61.17,0.0,814.0,16.730999999999998,0,13.899999999999999,822.9,382.0,-0.40516175730760295,2.23956030662413
pakhala,1.834,0.4329004329004329,46.2,9.7398,1,17.556,344.09999999999997,462.0,-0.7550640276796614,1.5102449671804774
rice_bread,15.6,0.0,1962.5,16.46,0,5.4,431.29999999999995,230.0,-0.4778135914858366,2.088129174015127
puto_seco,29.91,0.801526717557252,979.0,45.142,0,10.23,635.9,262.0,-0.25020679103656995,2.5625391592742464
horchata,6.755000000000001,1.4035087719298245,28.5,27.652500000000003,1,7.955000000000001,305.65000000000003,285.0,-0.43906874192554923,2.1688866183115234
puttu,17.0,0.0,791.0,5.3775,0,4.3500000000000005,307.0,152.0,-0.7781213484151717,1.4621856685626118
sel_roti,20.45,0.0,20.0,30.345,0,4.05,487.90000000000003,200.0,-0.7422452290489614,1.536963703428367
red_beans_and_rice,27.043000000000003,1.5946843853820598,30.1,5.36835,1,30.514000000000003,515.61,301.0,-0.4215362072518545,2.205430383698518
pastil,12.901000000000002,1.4190981432360743,891.2,18.655200000000004,2,28.613,540.37,377.0,-0.1139385326677653,2.846568556974251
riz_casimir,42.09,1.0178571428571428,442.5,30.999000000000006,1,39.105,850.1,560.0,-0.1660788305018041,2.7378904424450416
rice_and_gravy,30.966,1.7027027027027029,1289.2,10.02195,2,38.782999999999994,715.2699999999999,370.0,0.07604644773318428,3.24256187340224
saffron_rice,15.479999999999999,0.0,1959.5,6.7635,0,4.38,339.6,200.0,-0.5443705445477385,1.9494018466300786
spanish_rice,12.725,2.1660649819494586,803.5,5.64375,1,11.46,309.75,277.0,-0.26105873521273,2.5399200166718154
rice_and_curry,23.355000000000004,1.5670103092783505,1212.2,10.429649999999999,4,31.723000000000006,615.29,485.0,0.3280335006284843,3.76778859691657
szczecin_paprikash,23.673000000000002,3.045267489711934,916.1,3.06135,1,22.304,377.90999999999997,243.0,-0.032487690184509914,3.016339815590213
shirin_polo,46.43000000000001,0.14545454545454545,2085.0,28.58075,0,11.559999999999999,776.4499999999999,275.0,-0.14296191862267946,2.7860739492742077
sapinsapin,45.56999999999999,0.0,36.0,75.7585,0,6.99,890.8000000000001,360.0,-0.267760140238535,2.525952009330945
yakimochi,2.795,1.0384615384615385,866.5,12.5135,0,4.390000000000001,205.29999999999998,130.0,-0.6306538725283487,1.769558044623323
xi,20.427999999999997,1.4123376623376624,1660.1,7.07235,1,17.878999999999998,448.86,308.0,-0.15803069289045307,2.7546654985419066
tube_rice_pudding,21.905,1.4086687306501549,2049.5,7.473749999999999,2,28.715,517.35,323.0,0.10110385799182049,3.294790038852336
mochi_ice_cream,0.3,0.0,9.0,18.823,0,1.94,164.0,90.0,-0.9551113702183243,1.0932782656690823
fa_gao,1.0,0.0,14.0,43.445,0,10.0,518.8,140.0,-0.7840172328544098,1.449896640096031
ldagun,20.35,0.8333333333333334,24.0,32.61,0,22.3,622.5,240.0,-0.5838153382922886,1.8671854805902064
lugaw,0.305,0.0,785.0,3.7665,2,2.57,115.45,92.0,-0.5622190340644,1.912199523888477
nasi_kerabu,25.805,1.3866231647634584,1225.0,13.1145,3,55.96000000000001,750.95,613.0,0.16471571264551765,3.4273787794743122
zarda,25.78,0.6865671641791045,122.0,47.71825,0,11.725,672.8499999999999,335.0,-0.4519146595714013,2.1421113568123973
chitranna,31.084999999999997,0.0,1188.0,9.30525,2,16.701,578.44,243.0,-0.24061257080531268,2.582536777401206
klepon,11.92,0.0,13.5,27.843,0,2.8200000000000003,335.09999999999997,135.0,-0.8167627711652392,1.381643800916012
kiampong,28.681,1.66289592760181,899.7,13.014700000000001,2,44.143,706.52,442.0,-0.003946466785981406,3.0758294325306843
kue_lapis,47.3,0.0,814.0,77.35,0,7.1000000000000005,899.6,382.0,-0.08950264298501939,2.897501262153985
funing_big_cake,44.925000000000004,0.1935483870967742,208.0,49.072,0,10.004999999999999,867.6500000000001,310.0,-0.3836165525247341,2.284467841299149
maqluba,29.945999999999998,1.748633879781421,1994.4,9.3966,3,36.11599999999999,659.3599999999999,549.0,0.3836592624228846,3.8837316038074863
lo_mai_chi,32.505,0.0,19.5,37.378249999999994,0,13.180000000000001,621.35,195.0,-0.6153749927896615,1.8014044266176175
lupis,17.09,0.0,22.0,42.8495,0,4.680000000000001,488.5,220.0,-0.6800282854190056,1.6666449750428058
tupig,33.97,0.0,33.0,51.5935,0,7.24,724.7,330.0,-0.5074514933238163,2.026353706206988
kue_putu,20.32,0.0,18.0,36.9185,0,3.6900000000000004,479.4,180.0,-0.6993315067453298,1.6264104964296935
sandige,2.266,0.0,1956.5,11.10435,3,9.592,357.69,170.0,-0.09569413124792274,2.8845960947787654
sholezard,37.05,1.0864197530864197,158.5,52.96175,0,14.209999999999999,771.55,405.0,-0.2661901366656238,2.529224430763043
dango,2.67,0.9473684210526315,578.5,18.7855,0,3.045,189.35000000000002,95.0,-0.6627647233737747,1.7026281099897052
senbei,2.79,0.7377049180327868,1357.0,8.4775,0,4.125,183.3,122.0,-0.6110131397802061,1.8104960118331452
sirutteok,0.7000000000000001,0.0,809.0,35.475,0,7.0,462.1,332.0,-0.6800247258760772,1.6666523943409328
hwajeon,10.3,0.0,789.0,20.23,0,2.7,295.8,132.0,-0.7230120177035759,1.5770522574295627
suman,35.64,0.0,30.0,32.542,0,6.33,579.1,300.0,-0.6250397446344763,1.7812597966189472
rice_noodle_roll,12.393999999999997,2.1308724832214763,883.3,15.979800000000001,2,30.438999999999997,669.1000000000001,298.0,-0.014657053759770399,3.0535049264160947
pulihora,21.235,0.0,1192.5,9.900749999999999,2,14.781,500.44000000000005,288.0,-0.3008348791910952,2.457013004046563
bnh_tt,30.535999999999998,1.6861826697892273,1982.2,20.694200000000002,1,62.438,914.52,427.0,0.11199343285887749,3.3174876166134633
lo_mai_gai,21.255000000000003,2.7678571428571432,597.0,4.854000000000001,0,29.935,443.55,280.0,-0.3172483689040474,2.422801708964859
taco_rice,34.077999999999996,2.602040816326531,1127.6,11.171100000000001,3,55.724000000000004,839.96,588.0,0.3954743729031514,3.9083583125776737
thingyan_rice,19.02,1.0582010582010581,1201.5,16.192500000000003,1,22.36,505.79999999999995,378.0,-0.25887913042724364,2.5444630543671405
kozhukkatta,17.0,0.0,18.0,29.3775,0,4.3500000000000005,423.1,180.0,-0.7719593143528295,1.4750294433659643
mochi,0.42000000000000004,0.0,13.0,20.515,0,3.02,216.0,130.0,-0.9421448304737539,1.1203049446476594
nagasari,35.61,0.0,32.0,54.718,0,6.22,686.3,320.0,-0.47581168909830884,2.0923018194733585
meghli,40.22500000000001,0.0,26.0,70.17699999999999,0,12.265,860.6500000000001,260.0,-0.34261572064177637,2.3699275200557213
pongal,23.907,1.2990936555891237,1285.3,6.357900000000001,2,11.725,424.86,331.0,-0.0653242764802661,2.947897201442567
moron,35.555,0.0,29.5,43.1675,1,6.005,632.3499999999999,295.0,-0.3851385961025817,2.2812953848088107
bubur_ketan_hitam,35.55,0.0,417.0,43.07,0,6.0,629.8,291.0,-0.4772249526054243,2.0893560976484635
qingtuan,18.87,1.2195121951219512,20.5,20.26375,0,17.400000000000002,435.54999999999995,205.0,-0.6109719025546502,1.810581964236718
muhallebi,6.750000000000001,1.4285714285714286,28.0,27.555000000000003,0,7.950000000000001,303.1,280.0,-0.6047135833689371,1.8236264299854592
orez_shuit,16.836,1.1650485436893203,2212.7,17.999700000000004,2,27.988,731.72,412.0,0.12924864093632316,3.353453339050165
tinutuan,12.775,0.48,25.0,5.5695,1,7.985,283.85,250.0,-0.7069163293545908,1.6106011463788605
khanom_sot_sai,24.13,0.0,20.0,39.3425,0,5.93,551.6,200.0,-0.6574493053366879,1.7137072490472505
tiboktibok,26.9,1.2195121951219512,825.0,39.5375,0,14.250000000000002,644.8,492.0,-0.26691503525221244,2.527713495557684
drunken_noodles,18.13,2.026315789473684,1905.0,21.208499999999997,3,33.99,863.5,380.0,0.4146427925858994,3.9483118187171358
kwetiau_goreng,33.63,2.2745098039215685,1189.0,21.058499999999995,2,47.74000000000001,1069.6,510.0,0.24588815803347108,3.596569763855859
zongzi,14.681000000000001,1.6614906832298135,2825.2,7.034699999999999,1,33.653,463.46999999999997,322.0,0.0802970587443053,3.2514215924578562
bupyeon,8.22,0.9411764705882353,17.0,27.226,0,17.36,407.9,170.0,-0.6830887844944822,1.6602658540393191
chwee_kueh,15.72,0.5555555555555556,1361.0,6.0195,2,5.01,322.90000000000003,162.0,-0.2341901962300767,2.5959231903798696
yaki_udon,24.590000000000003,1.1888888888888889,898.5,26.741249999999997,1,36.175000000000004,1106.6000000000001,450.0,-0.1895295954053542,2.689011072363619
yakisoba,31.339999999999996,1.0265486725663717,1194.5,25.592999999999996,0,51.96999999999999,1189.1,565.0,-0.290246068283123,2.4790836874217828
singaporestyle_noodles,35.905,1.9078947368421049,1115.0,14.368500000000001,2,38.095,865.3499999999999,380.0,0.13818210805004144,3.372073722946281
mie_kering,15.065,2.8360655737704916,884.0,13.6635,1,32.115,635.5500000000001,305.0,-0.060512879687512934,2.9579257888003267
put_chai_ko,12.53,0.0,24.0,43.8245,0,11.100000000000001,577.2,240.0,-0.7032250747983557,1.6182949763354109
pancit_bihon,21.645,1.3287671232876712,890.0,14.901000000000002,1,23.195,680.3499999999999,365.0,-0.266260671319171,2.52907741255496
singapore_hae_mee,23.521,2.7986725663716814,898.7,13.9917,2,62.993,838.57,452.0,0.1632920881123275,3.4244114617471086
rat_na,27.036,2.170818505338078,1923.2,31.098699999999997,2,49.017999999999994,1198.4699999999998,562.0,0.39929310274304813,3.9163178443819873
ifumi,28.776,1.8699186991869918,1756.2,21.055200000000003,2,44.678,1007.6199999999999,492.0,0.2581332419643202,3.622092683538681
kongbap,10.35,0.9900990099009901,796.0,8.61,0,22.3,418.0,202.0,-0.6293833319989338,1.7722062832200656
ginataang_munggo,47.53,0.0,43.0,67.1275,1,7.930000000000001,852.8,430.0,-0.14223833399607486,2.7875821457400582
tapai,0.6000000000000001,0.0,22.0,24.46,0,5.4,337.4,220.0,-0.9126378119625308,1.1818076070870893
khao_lam,24.099999999999998,0.0,808.0,27.295,0,7.55,515.9,322.0,-0.5804775316169805,1.8741426049489918
kiping,15.3,0.0,798.5,20.270500000000002,0,2.7,345.4,167.0,-0.6877739837016935,1.6505003053718723
maggi_goreng,19.985000000000003,1.590909090909091,886.5,12.683999999999997,2,27.0,633.1,330.0,-0.07867348813119904,2.920072904057605
kalamay,63.65500000000001,0.08421052631578947,165.5,95.5655,1,8.635,1187.95,475.0,0.19452465200076563,3.489510747641342
cifantuan,20.815,0.6923076923076923,873.0,18.0605,0,8.495000000000001,535.45,195.0,-0.5323547038873022,1.9744469453676454
madumongso,40.805,0.0,43.5,78.265,1,9.255,979.15,435.0,-0.11175781021062707,2.851113924277439
nurungji,5.45,0.0,791.5,6.345,0,4.05,239.2,157.0,-0.8478866916413408,1.316770964844646
hainanese_chicken_rice,20.865000000000006,2.019438444924406,2063.5,8.3985,3,55.08500000000001,638.7500000000001,463.0,0.37726778811841605,3.870409597502834
masi,20.08,0.0,19.0,32.844,0,13.24,490.7,190.0,-0.7280987590639234,1.566449758343349
burasa,24.099999999999998,0.0,806.0,20.025000000000002,0,6.8,469.5,302.0,-0.6297340473121087,1.7714752732228904
nasi_gurih,35.55,0.0,801.0,11.07,0,6.0,475.0,252.0,-0.6152097685221769,1.8017488101867687
nasi_bogana,52.309999999999995,0.919732441471572,1223.5,16.911000000000005,3,41.365000000000016,977.3000000000001,598.0,0.2850196690051591,3.6781331420440413
kuning,39.61,0.0,1196.0,12.597,3,7.795,608.1,323.0,0.008639137747318105,3.1020621129661294
kutsinta,0.7000000000000001,0.0,20.0,56.80800000000001,0,6.7,507.79999999999995,200.0,-0.6949959876180232,1.6354471928782015
dirty_rice,11.996,1.0491803278688525,30.5,7.454699999999999,2,27.108,422.88,305.0,-0.4314181925066382,2.184832965388525
pabelln_criollo,34.55,1.8,1989.5,17.236500000000003,1,58.39,1012.5,500.0,0.13630263561244976,3.3681562631443205
m_qung,33.81000000000001,1.0256410256410255,39.0,21.370500000000003,3,37.655,1021.3000000000001,390.0,-0.02684718725732931,3.0280965421258697
moffle,8.415000000000001,0.13793103448275862,73.5,21.739,0,2.79,318.1,145.0,-0.8452364732413231,1.3222949213767183
hokkien_char_mee,29.010000000000005,2.175824175824176,1183.5,20.2485,1,48.730000000000004,1019.4000000000001,455.0,0.022692774436685048,3.1313546717186775
locrio,22.95,1.8421052631578947,1977.5,7.8315,1,29.590000000000003,536.5,380.0,0.0012226495182778448,3.0866036290171945
mie_ayam,26.646,1.5619389587073609,1762.7,27.431700000000006,2,46.538,1180.9199999999998,557.0,0.2353308244703917,3.5745646899734007
juk,18.8,1.7766497461928932,795.5,3.7875,0,22.200000000000003,359.5,197.0,-0.47098519694729957,2.1023618706919245
cm_tm,15.055000000000001,1.2588235294117647,1136.0,18.02675,2,35.07500000000001,590.3000000000001,425.0,-0.08231100117803855,2.912491089685079
rijsttafel,26.464999999999996,1.4000000000000001,609.0,8.465250000000001,2,39.21000000000001,613.75,400.0,-0.1526411426245125,2.765899154378073
cabidela,30.416,2.4911032028469755,2001.7,8.356200000000001,2,54.147999999999996,720.92,562.0,0.33954889770513663,3.791790601015763
nasi_ambeng,27.794999999999998,1.5894736842105264,901.0,11.121,1,44.11500000000001,678.25,475.0,-0.20403379735856558,2.6587793823559553
gimbap,18.058,1.0606060606060606,808.8,7.2048,0,22.347,449.28999999999996,330.0,-0.573188614309024,1.8893351877092477
nasi_kapau,43.61000000000001,1.0,50.0,13.510500000000002,3,35.925000000000004,845.3000000000001,500.0,-0.01706531719724409,3.0484852863191523
kabuli_pulao,53.385999999999996,1.3274336283185841,1984.7,9.37095,2,39.70799999999999,884.1699999999998,452.0,0.29505215330471335,3.6990442515507396
shanghai_fried_noodles,40.47,1.4941176470588236,896.0,20.46975,1,33.505,1066.4,425.0,-0.07477761398139722,2.9281932308419134
puto,23.95,0.0,806.0,50.905,0,6.25,618.5,302.0,-0.4232089651735972,2.201943787254873
rice_krispies,4.05,1.4953271028037383,210.0,10.133000000000001,0,4.77,150.9,160.5,-0.6916601619643946,1.6424001881140258
puto_bumbong,27.58,0.12244897959183673,113.0,39.38674999999999,0,6.965,620.8499999999999,245.0,-0.5946561414387465,1.844589559682938
okowa,11.385,1.5689655172413792,882.5,7.028999999999999,0,24.325000000000003,395.54999999999995,290.0,-0.5164259883090562,2.0076478062723124
nasi_tumpang,20.044999999999998,1.421188630490956,38.7,13.5544,4,33.248000000000005,552.84,387.0,0.06662181144725929,3.2229177258958703
