winner,loser
pulled_pork,duck_confit
larb,jokbal
tom_yum,oxtail_stew
korean_fried_chicken,fufu
papaya_salad,eclair
schnitzel,fish_and_chips
penne_arrabbiata,halo_halo
pajeon,kebab
malai_kofta,souffle
donburi,pide
fish_tacos,caesar_salad
dan_dan_noodles,dakgalbi
tom_yum,fesenjan
kitfo,korean_fried_chicken
dumplings,bouillabaisse
fattoush,korean_fried_chicken
kunefe,dan_dan_noodles
takoyaki,pao_de_queijo
souvlaki,biryani
club_sandwich,meatloaf
tom_yum,pav_bhaji
fresh_spring_roll,pide
larb,bacalhau
peking_duck,escovitch_fish
saganaki,moussaka
club_sandwich,bak_kut_teh
biryani,satay_indonesian
sisig,donburi
ghormeh_sabzi,korma
donburi,chilaquiles
dolma,hot_dog
ghormeh_sabzi,tom_kha
club_sandwich,jokbal
aji_de_gallina,sushi
korean_fried_chicken,gyudon
korma,tortilla_espanola
galette,sushi
mofongo,sushi
pierogi,kebab
tom_yum,eggplant_parm
penne_arrabbiata,feijoada
doner_kebab,sushi
wonton_noodle,souffle
dan_dan_noodles,birria
papaya_salad,churrasco
saganaki,larb
dolma,kare_kare
nasi_lemak,fresh_spring_roll
tahdig,korma
korma,tiropita
bruschetta,focaccia
jjajangmyeon,caesar_salad
manakish,souffle
jollof_rice,sushi
larb,piri_piri
char_siu_bao,kebab
dolma,arancini
tahdig,bruschetta
coquito,orange_chicken
korma,mujaddara
caesar_salad,cobb_salad
caldo_verde,fish_and_chips
papaya_salad,karaage
coq_au_vin,lomo_saltado
dan_dan_noodles,aloo_gobi
fresh_spring_roll,chili
bruschetta,spaetzle
halloumi,brownie
simit,larb
char_siu_bao,takoyaki
rendang,brownie
pernil,orange_chicken
korean_fried_chicken,biltong
shashlik,korean_fried_chicken
gulab_jamun,caesar_salad
larb,rojak
lagman,club_sandwich
wonton_noodle,papaya_salad
rendang,caesar_salad
uttapam,dim_sum
souvlaki,dolma
lasagna,mee_goreng
kofte,caesar_salad
dolma,fufu
pretzel,dim_sum
dan_dan_noodles,pastelitos
anticucho,dim_sum
rendang,dim_sum
peking_duck,borek
peking_duck,okra_soup
carnitas,takoyaki
dolma,spaetzle
fresh_spring_roll,aji_de_gallina
pulled_pork,bacalhau
rice_and_peas,papaya_salad
donburi,jerk_chicken
peking_duck,plantain
dan_dan_noodles,okra_soup
koobideh,papaya_salad
caesar_salad,anticucho
lasagna,focaccia
dumplings,nasi_lemak
kunefe,dumplings
tom_yum,arroz_con_pollo
french_onion_soup,tiropita
larb,manty
budae_jjigae,korma
sushi,jokbal
suya,lasagna
nasi_padang,larb
fresh_spring_roll,fish_tacos
okra_soup,takoyaki
papaya_salad,causa
peking_duck,piri_piri
wonton_noodle,lasagna
prosciutto,donburi
borscht,orange_chicken
ghormeh_sabzi,fish_and_chips
peking_duck,rojak
peking_duck,kitfo
takoyaki,fondue
kibbeh,lasagna
tamagoyaki,orange_chicken
souffle,mee_goreng
french_onion_soup,bratwurst
jollof_rice,dumplings
massaman,fish_and_chips
currywurst,dim_sum
halloumi,kebab
souffle,sardines_grilled
souffle,manti_turkish
callaloo,sushi
dumplings,sinigang
orange_chicken,bouillabaisse
escovitch_fish,brownie
gulab_jamun,donburi
satay_indonesian,caesar_salad
duck_confit,brownie
mafe,sushi
piri_piri,fish_and_chips
biryani,duck_confit
char_siu_bao,korean_fried_chicken
doro_wot,caesar_salad
kebab,galette
eggplant_parm,orange_chicken
arepa,club_sandwich
egusi_soup,penne_arrabbiata
al_pastor,penne_arrabbiata
pernil,fish_and_chips
orange_chicken,poutine
lahmacun,fish_and_chips
char_siu_bao,french_onion_soup
dakgalbi,fish_and_chips
dim_sum,asado
malai_kofta,penne_arrabbiata
souvlaki,korean_fried_chicken
prosciutto,moussaka
lomo_saltado,caesar_salad
lasagna,pot_roast
churros_mexican,lasagna
pupusa,caesar_salad
korean_fried_chicken,pastitsio
tonkotsu_ramen,fish_and_chips
tahdig,larb
biryani,pao_de_queijo
doner_kebab,dim_sum
pernil,korean_fried_chicken
pajeon,takoyaki
fufu,caesar_salad
french_onion_soup,churros_mexican
souvlaki,larb
penne_arrabbiata,fesenjan
char_siu_bao,bruschetta
sushi,labneh
tom_kha,khao_man_gai
dumplings,dim_sum_items
egusi_soup,fish_and_chips
peking_duck,anticucho
sisig,papaya_salad
club_sandwich,pastitsio
halloumi,club_sandwich
pulled_pork,gozleme
sushi,asado
fresh_spring_roll,plantain
gozleme,lasagna
moussaka,bak_kut_teh
sushi,keftedes
dim_sum,spaetzle
wonton_noodle,dolma
malai_kofta,fish_and_chips
penne_arrabbiata,sfeeha
coq_au_vin,profiterole
korma,sardines_grilled
fresh_spring_roll,rojak
peking_duck,char_kway_teow
pav_bhaji,fish_and_chips
malai_kofta,donburi
larb,plov
lomo_saltado,biryani
egusi_soup,korma
french_onion_soup,horiatiki
char_siu_bao,coq_au_vin
dan_tat,korean_fried_chicken
peking_duck,jalebi
ackee_saltfish,dim_sum
orange_chicken,tortilla_espanola
larb,cobb_salad
tom_yum,borek
labneh,orange_chicken
sushi,churrasco
tahdig,caesar_salad
korean_fried_chicken,lumpia
takoyaki,bak_kut_teh
oxtail_stew,tom_kha
tzatziki,club_sandwich
muhammara,dim_sum
ghormeh_sabzi,takoyaki
sushi,plov
kunefe,orange_chicken
sancocho,dumplings
donburi,poutine
moussaka,doner_kebab
nasi_lemak,tom_kha
pulled_pork,satay_indonesian
jollof_rice,kebab
arepa,orange_chicken
brownie,chili
nasi_lemak,korean_fried_chicken
fish_and_chips,tortilla_espanola
gozleme,korma
fresh_spring_roll,pajeon
kibbeh,fresh_spring_roll
peking_duck,souvlaki
sisig,moussaka
peking_duck,kofte
lasagna,keftedes
takoyaki,blini
massaman,donburi
coq_au_vin,croquetas
prosciutto,dumplings
coq_au_vin,jollof_rice
doro_wot,bruschetta
papaya_salad,harissa
tahdig,penne_arrabbiata
souffle,piri_piri
koobideh,larb
injera,sushi
tom_yum,blini
dolma,eclair
tom_yum,tzatziki
larb,cubano_sandwich
som_tam,pulled_pork
kunefe,fresh_spring_roll
mofongo,fresh_spring_roll
dolma,banh_xeo
dolma,coxinha
tom_kha,sardines_grilled
causa,penne_arrabbiata
korean_fried_chicken,doro_wot
souffle,conch_fritters
kebab,bacalhau
sinigang,papaya_salad
moussaka,suya
french_onion_soup,causa
caldo_verde,dim_sum
gado_gado,souffle
tom_yum,lumpia
currywurst,penne_arrabbiata
carnitas,sushi
labneh,takoyaki
tom_yum,bouillabaisse
sushi,oxtail_stew
takoyaki,manty
coq_au_vin,pastitsio
macarons,club_sandwich
kitfo,fresh_spring_roll
dolma,mee_goreng
dolma,raclette
brownie,bouillabaisse
bossam,caesar_salad
doro_wot,takoyaki
simit,sushi
korma,blini
biryani,sardines_grilled
french_onion_soup,pajeon
lasagna,rojak
dan_dan_noodles,cubano_sandwich
schnitzel,takoyaki
pastitsio,orange_chicken
paneer_butter,tom_kha
som_tam,bruschetta
coq_au_vin,lahmacun
mofongo,donburi
moussaka,gyudon
macarons,sushi
papaya_salad,gambas_al_ajillo
bruschetta,poutine
malai_kofta,tom_yum
larb,tostones
prosciutto,orange_chicken
sushi,pretzel
dolma,dim_sum_items
lasagna,aji_de_gallina
picanha,caesar_salad
gambas_al_ajillo,bruschetta
pulled_pork,escovitch_fish
kebab,keftedes
biryani,pasteis_de_nata
dumplings,bandeja_paisa
dolma,cubano_sandwich
borscht,dolma
dim_sum,nasi_lemak
iskender_kebab,club_sandwich
dumplings,oxtail_stew
souvlaki,fresh_spring_roll
muhammara,club_sandwich
pulled_pork,labneh
bruschetta,chili
larb,churros_mexican
manty,fresh_spring_roll
pajeon,orange_chicken
bruschetta,fish_tacos
tom_yum,anticucho
okra_soup,papaya_salad
lahmacun,korma
manakish,orange_chicken
moussaka,halo_halo
sushi,hu_tieu
korean_fried_chicken,fondue
fish_tacos,dolma
takoyaki,arroz_con_pollo
dolma,tamagoyaki
french_onion_soup,pot_roast
peking_duck,fufu
suya,takoyaki
korma,coxinha
biryani,bun_rieu
dan_dan_noodles,karaage
hot_dog,caesar_salad
souvlaki,papaya_salad
tom_kha,kofte
french_onion_soup,pretzel
tom_yum,pernil
dakgalbi,dumplings
tagine,donburi
papaya_salad,borek
tom_yum,katsu_curry
kebab,hu_tieu
orange_chicken,bak_kut_teh
borscht,tom_yum
pupusa,souffle
french_onion_soup,sopes
sushi,satay_indonesian
stroganoff,souffle
jjajangmyeon,club_sandwich
dumplings,jokbal
jollof_rice,larb
horiatiki,fish_and_chips
nasi_padang,bruschetta
larb,duck_confit
tom_yum,khao_man_gai
harissa,korean_fried_chicken
french_onion_soup,bandeja_paisa
cubano_sandwich,donburi
dan_dan_noodles,arroz_con_pollo
moussaka,cubano_sandwich
souffle,karaage
french_onion_soup,sardines_grilled
sinigang,lasagna
arepa,brownie
tom_yum,injera
moussaka,khao_man_gai
currywurst,korean_fried_chicken
dumplings,macarons
pulled_pork,eggs_benedict
duck_confit,korma
tom_yum,churros_mexican
paneer_butter,papaya_salad
french_onion_soup,doner_kebab
macarons,dolma
korma,pastitsio
budae_jjigae,korean_fried_chicken
bacalhau,club_sandwich
lasagna,kare_kare
penne_arrabbiata,loukoumades
larb,raclette
korma,borscht
iskender_kebab,sushi
moussaka,bratwurst
peking_duck,caldo_verde
peking_duck,chili
dan_dan_noodles,borek
dim_sum,plov
char_siu_bao,sushi
borscht,brownie
club_sandwich,massaman
karaage,orange_chicken
pulled_pork,massaman
pulled_pork,pav_bhaji
moussaka,gambas_al_ajillo
bruschetta,bacalhau
peking_duck,bouillabaisse
mafe,souffle
lasagna,cubano_sandwich
sushi,causa
som_tam,sushi
pulled_pork,laksa
couscous,tom_kha
coq_au_vin,nasi_goreng
eggplant_parm,caesar_salad
prosciutto,papaya_salad
kebab,gozleme
moussaka,eggplant_parm
bruschetta,idli
lasagna,feijoada
chilaquiles,dim_sum
takoyaki,beef_tartare
papaya_salad,mole
tom_yum,feijoada
bandeja_paisa,donburi
bruschetta,dim_sum_items
paneer_butter,fresh_spring_roll
kitfo,brownie
wonton_noodle,bruschetta
pulled_pork,focaccia
dolma,plantain
souffle,pastitsio
sancocho,fresh_spring_roll
takoyaki,bratwurst
duck_confit,lasagna
gambas_al_ajillo,dim_sum
injera,orange_chicken
warak_enab,club_sandwich
papaya_salad,bandeja_paisa
pulled_pork,tortilla_espanola
tonkotsu_ramen,peking_duck
saganaki,sushi
bacalhau,lasagna
korean_fried_chicken,cobb_salad
arepa,moussaka
sopes,caesar_salad
dolma,churrasco
moussaka,poutine
coquito,tom_kha
dim_sum,jokbal
fesenjan,souffle
sinigang,sushi
papaya_salad,asado
fesenjan,caesar_salad
moussaka,dim_sum_items
moussaka,bossam
jalebi,sushi
gozleme,souffle
pulled_pork,rice_and_peas
uttapam,fish_and_chips
larb,feijoada
koobideh,tom_yum
pulled_pork,chilaquiles
takoyaki,simit
larb,anticucho
tonkotsu_ramen,lasagna
penne_arrabbiata,mujaddara
eggplant_parm,dim_sum
stroganoff,caesar_salad
tom_kha,spaetzle
fish_and_chips,manty
dim_sum,keftedes
larb,mee_goreng
harissa,club_sandwich
pierogi,fish_and_chips
bruschetta,plov
larb,croquetas
dan_dan_noodles,pot_roast
korma,chili
tom_kha,lumpia
sushi,poutine
larb,lumpia
coq_au_vin,cannoli
tiropita,lasagna
papaya_salad,galette
bruschetta,char_kway_teow
satay_indonesian,korean_fried_chicken
biryani,gulab_jamun
prosciutto,takoyaki
penne_arrabbiata,blini
dan_dan_noodles,bratwurst
pulled_pork,warak_enab
tonkotsu_ramen,kebab
galaktoboureko,french_onion_soup
brownie,coquito
warak_enab,dumplings
caesar_salad,adobo
arepa,lasagna
pulled_pork,injera
peking_duck,eclair
causa,orange_chicken
arancini,dim_sum
couscous,orange_chicken
tiropita,larb
kebab,bratwurst
karaage,dim_sum
shakshuka,peking_duck
dolma,bak_kut_teh
kunefe,dolma
currywurst,korma
mofongo,papaya_salad
dumplings,okra_soup
biryani,manty
beef_tartare,orange_chicken
korean_fried_chicken,pao_de_queijo
dan_dan_noodles,khao_man_gai
fish_tacos,club_sandwich
orange_chicken,hu_tieu
moussaka,warak_enab
dan_dan_noodles,harissa
piri_piri,dim_sum
tom_kha,fondue
galaktoboureko,takoyaki
dumplings,jjajangmyeon
papaya_salad,lagman
dan_dan_noodles,profiterole
dakgalbi,biryani
dan_dan_noodles,macarons
oxtail_stew,moussaka
tiropita,club_sandwich
pulled_pork,plov
kebab,pot_roast
fresh_spring_roll,biltong
caesar_salad,plantain
pupusa,papaya_salad
fresh_spring_roll,bak_kut_teh
bruschetta,injera
som_tam,korean_fried_chicken
kebab,pastelitos
mafe,caesar_salad
club_sandwich,croquetas
dolma,labneh
couscous,kebab
dolma,doner_kebab
moussaka,picanha
takoyaki,jokbal
pretzel,donburi
tonkotsu_ramen,donburi
dolma,asado
biryani,eggplant_parm
dumplings,kare_kare
papaya_salad,horiatiki
kebab,borek
nasi_goreng,dumplings
lasagna,bossam
kebab,currywurst
peking_duck,fish_tacos
escovitch_fish,papaya_salad
doro_wot,tom_kha
carnitas,souffle
suya,larb
korma,laksa
warak_enab,donburi
rendang,korean_fried_chicken
simit,penne_arrabbiata
larb,sancocho
arepa,larb
anticucho,brownie
biryani,fish_tacos
caesar_salad,fondue
couscous,souffle
rendang,lasagna
gambas_al_ajillo,club_sandwich
dan_tat,caesar_salad
larb,budae_jjigae
coq_au_vin,ackee_saltfish
dakgalbi,french_onion_soup
currywurst,souffle
paneer_butter,pulled_pork
souffle,jerk_chicken
halloumi,tom_yum
sushi,dim_sum_items
raclette,club_sandwich
gyudon,donburi
arepa,korean_fried_chicken
korean_fried_chicken,mujaddara
dumplings,fish_tacos
souvlaki,kebab
char_kway_teow,souffle
lahmacun,souffle
tom_yum,kofte
carnitas,kebab
sushi,fish_tacos
moussaka,pernil
couscous,sushi
fattoush,fish_and_chips
suya,sushi
koobideh,donburi
jjajangmyeon,papaya_salad
pupusa,bruschetta
caesar_salad,beef_tartare
lasagna,mole
koobideh,kebab
rendang,dumplings
souffle,chilaquiles
katsu_curry,donburi
birria,souffle
dolma,chimichurri
dumplings,laksa
souffle,caldo_verde
french_onion_soup,mujaddara
simit,biryani
papaya_salad,bratwurst
biryani,roti_caribbean
papaya_salad,boat_noodles
dolma,pastitsio
moussaka,coquito
lomo_saltado,dim_sum
tom_yum,gambas_al_ajillo
french_onion_soup,plov
kebab,muhammara
jjajangmyeon,tom_kha
peking_duck,bun_rieu
fresh_spring_roll,mee_goreng
korma,manakish
coq_au_vin,oxtail_stew
kebab,khao_man_gai
dan_dan_noodles,meatloaf
souffle,focaccia
oxtail_stew,papaya_salad
takoyaki,mujaddara
fattoush,biryani
tiropita,dolma
french_onion_soup,salt_pepper_squid
tom_kha,croquetas
french_onion_soup,pernil
coq_au_vin,aji_de_gallina
papaya_salad,eggs_benedict
biryani,biltong
larb,pide
escovitch_fish,donburi
jollof_rice,bruschetta
schnitzel,club_sandwich
eggs_benedict,dim_sum
club_sandwich,hot_dog
fattoush,tom_yum
hot_dog,tom_yum
fresh_spring_roll,salt_pepper_squid
tiropita,sushi
tom_yum,bacalhau
paneer_butter,larb
larb,focaccia
tostones,kebab
kebab,feijoada
lasagna,mujaddara
caesar_salad,polenta
tom_kha,pretzel
dolma,idli
lumpia,donburi
larb,karaage
fish_and_chips,halo_halo
takoyaki,chili
peking_duck,blini
dolma,conch_fritters
peking_duck,jollof_rice
caesar_salad,bouillabaisse
borscht,fish_and_chips
nicoise_salad,orange_chicken
korma,pide
carnitas,lasagna
muhammara,bruschetta
moussaka,manti_turkish
larb,pav_bhaji
tom_yum,birria
dolma,arroz_con_pollo
paneer_butter,fish_and_chips
sfeeha,biryani
warak_enab,lasagna
fesenjan,lasagna
fresh_spring_roll,plov
oxtail_stew,bruschetta
larb,carnitas
tzatziki,brownie
okra_soup,bruschetta
caesar_salad,pav_bhaji
biryani,tostones
char_kway_teow,caesar_salad
peking_duck,mofongo
tom_yum,chili
papaya_salad,beef_tartare
gulab_jamun,takoyaki
dakgalbi,fresh_spring_roll
aloo_gobi,papaya_salad
bruschetta,karaage
sinigang,dolma
larb,ackee_saltfish
sisig,takoyaki
papaya_salad,sardines_grilled
tom_yum,fondue
dan_dan_noodles,fattoush
egusi_soup,fresh_spring_roll
shakshuka,moussaka
egusi_soup,caesar_salad
souffle,chili
dumplings,tiropita
pulled_pork,kunefe
aloo_gobi,caesar_salad
dan_dan_noodles,chimichurri
saganaki,korean_fried_chicken
causa,donburi
dakgalbi,penne_arrabbiata
prosciutto,bruschetta
lasagna,chimichurri
dolma,cobb_salad
biryani,manakish
tiropita,donburi
peking_duck,kunefe
lahmacun,papaya_salad
callaloo,orange_chicken
lagman,caesar_salad
lasagna,fufu
bruschetta,nicoise_salad
nicoise_salad,fish_and_chips
papaya_salad,feijoada
churros_mexican,korean_fried_chicken
coq_au_vin,char_kway_teow
lasagna,massaman
iskender_kebab,dolma
larb,pao_de_queijo
sushi,blini
fesenjan,takoyaki
fresh_spring_roll,kare_kare
coq_au_vin,arancini
dumplings,pastelitos
malai_kofta,dumplings
budae_jjigae,penne_arrabbiata
korma,lagman
manakish,dolma
sisig,brownie
takoyaki,churros_mexican
stroganoff,brownie
korma,pasteis_de_nata
takoyaki,char_kway_teow
lasagna,khao_man_gai
peking_duck,gambas_al_ajillo
loukoumades,fish_and_chips
carnitas,bruschetta
rice_and_peas,kebab
egusi_soup,kebab
fesenjan,tom_kha
iskender_kebab,korma
sfeeha,larb
korma,escovitch_fish
souffle,katsu_curry
prosciutto,fish_and_chips
fresh_spring_roll,pernil
ghormeh_sabzi,korean_fried_chicken
french_onion_soup,croquetas
halloumi,bruschetta
plov,donburi
lagman,french_onion_soup
chole_bhature,fish_and_chips
pulled_pork,eggplant_parm
peking_duck,dakgalbi
peking_duck,gozleme
satay_indonesian,dolma
dan_dan_noodles,idli
peking_duck,tamagoyaki
fresh_spring_roll,khao_man_gai
moussaka,churros_mexican
biltong,brownie
fattoush,moussaka
dakgalbi,orange_chicken
kebab,biltong
tzatziki,caesar_salad
brownie,churrasco
bak_kut_teh,brownie
khao_man_gai,donburi
club_sandwich,spaetzle
prosciutto,club_sandwich
simit,brownie
moussaka,piri_piri
sushi,bossam
tostones,caesar_salad
coq_au_vin,rice_and_peas
kare_kare,dim_sum
fresh_spring_roll,idli
budae_jjigae,tom_yum
korma,chimichurri
moussaka,uttapam
asado,orange_chicken
nasi_padang,souffle
jerk_chicken,tom_kha
dumplings,bacalhau
dolma,caldo_verde
tom_kha,churrasco
takoyaki,galette
sopes,biryani
pulled_pork,feijoada
koobideh,dim_sum
tonkotsu_ramen,brownie
hot_dog,brownie
penne_arrabbiata,piri_piri
souffle,banh_xeo
fish_and_chips,cobb_salad
korma,piri_piri
dumplings,ful_medames
donburi,spaetzle
kebab,bossam
dakgalbi,pulled_pork
currywurst,bruschetta
korean_fried_chicken,dim_sum_items
dolma,meatloaf
gado_gado,moussaka
dim_sum,tamagoyaki
brownie,nicoise_salad
fresh_spring_roll,sardines_grilled
tiropita,caesar_salad
dolma,nasi_goreng
budae_jjigae,moussaka
lasagna,sardines_grilled
hot_dog,lasagna
fufu,orange_chicken
moussaka,boat_noodles
pulled_pork,asado
sushi,pide
lasagna,jokbal
pulled_pork,uttapam
biryani,raclette
biryani,kare_kare
french_onion_soup,bossam
manakish,kebab
takoyaki,khao_man_gai
coq_au_vin,tonkotsu_ramen
pastelitos,dim_sum
borscht,bruschetta
couscous,brownie
peking_duck,massaman
tom_kha,cobb_salad
aloo_gobi,korean_fried_chicken
larb,pajeon
prosciutto,tom_yum
callaloo,dim_sum
nasi_padang,dim_sum
tostones,brownie
mafe,orange_chicken
shashlik,bruschetta
tom_yum,raclette
kebab,caldo_verde
char_kway_teow,biryani
pierogi,dolma
jalebi,orange_chicken
bacalhau,brownie
souffle,bandeja_paisa
callaloo,bruschetta
penne_arrabbiata,katsu_curry
plov,brownie
fish_and_chips,sardines_grilled
bacalhau,orange_chicken
sushi,piri_piri
kebab,coquito
macarons,bruschetta
lumpia,orange_chicken
tiropita,bruschetta
coq_au_vin,fondue
fresh_spring_roll,carnitas
laksa,takoyaki
caesar_salad,lumpia
gozleme,fresh_spring_roll
lahmacun,penne_arrabbiata
sushi,roti_caribbean
dumplings,chilaquiles
suya,korean_fried_chicken
al_pastor,pulled_pork
larb,katsu_curry
sushi,kitfo
picanha,sushi
rice_and_peas,fish_and_chips
peking_duck,nicoise_salad
fresh_spring_roll,conch_fritters
biryani,pide
dolma,injera
horiatiki,sushi
kebab,salt_pepper_squid
dolma,gado_gado
lasagna,stroganoff
souffle,tamagoyaki
pulled_pork,anticucho
schnitzel,papaya_salad
bun_rieu,donburi
profiterole,dim_sum
tom_kha,chilaquiles
doro_wot,pulled_pork
tom_kha,halo_halo
sfeeha,lasagna
peking_duck,arroz_con_pollo
harissa,souffle
takoyaki,massaman
tom_yum,pide
callaloo,caesar_salad
simit,pulled_pork
korean_fried_chicken,couscous
mofongo,takoyaki
laksa,papaya_salad
peking_duck,pernil
macarons,caesar_salad
sisig,peking_duck
lasagna,iskender_kebab
dumplings,pajeon
galette,club_sandwich
coq_au_vin,mole
moussaka,injera
kitfo,tom_kha
tom_yum,nasi_padang
borscht,korean_fried_chicken
coxinha,brownie
kebab,hot_dog
pasteis_de_nata,caesar_salad
caesar_salad,tagine
biryani,gambas_al_ajillo
paneer_butter,lasagna
gambas_al_ajillo,tom_kha
paneer_butter,french_onion_soup
bruschetta,fondue
couscous,caesar_salad
char_siu_bao,fish_and_chips
pao_de_queijo,donburi
dan_dan_noodles,causa
dan_dan_noodles,sisig
bun_rieu,takoyaki
massaman,bruschetta
dumplings,al_pastor
coq_au_vin,jerk_chicken
sushi,coxinha
nasi_padang,biryani
orange_chicken,plantain
larb,labneh
fresh_spring_roll,pretzel
doro_wot,dim_sum
pulled_pork,beef_tartare
coq_au_vin,meatloaf
brownie,pao_de_queijo
brownie,rojak
ackee_saltfish,papaya_salad
dumplings,cobb_salad
tom_yum,mujaddara
lomo_saltado,tom_kha
kunefe,korma
orange_chicken,idli
papaya_salad,biltong
fresh_spring_roll,karaage
kebab,bandeja_paisa
shashlik,korma
larb,injera
hot_dog,biryani
club_sandwich,piri_piri
korean_fried_chicken,spaetzle
katsu_curry,caesar_salad
french_onion_soup,coxinha
kebab,cannoli
jollof_rice,moussaka
keftedes,donburi
sopes,brownie
kofte,donburi
pastelitos,tom_kha
french_onion_soup,budae_jjigae
kebab,sancocho
peking_duck,shashlik
kebab,dim_sum_items
wonton_noodle,caesar_salad
som_tam,souffle
biryani,pretzel
pastelitos,lasagna
dakgalbi,coq_au_vin
warak_enab,orange_chicken
fresh_spring_roll,gyudon
penne_arrabbiata,anticucho
peking_duck,tiropita
budae_jjigae,peking_duck
arepa,caesar_salad
souffle,galette
schnitzel,larb
dan_dan_noodles,mujaddara
biryani,spaetzle
peking_duck,bossam
kebab,nasi_lemak
pierogi,coq_au_vin
takoyaki,rice_and_peas
penne_arrabbiata,plantain
halloumi,tom_kha
french_onion_soup,manti_turkish
jalebi,caesar_salad
dan_dan_noodles,pasteis_de_nata
peking_duck,chilaquiles
french_onion_soup,nasi_lemak
pulled_pork,hot_dog
tom_kha,tortilla_espanola
cubano_sandwich,papaya_salad
birria,club_sandwich
lasagna,uttapam
coq_au_vin,churros_mexican
kebab,gulab_jamun
conch_fritters,moussaka
fish_tacos,souffle
korma,jokbal
french_onion_soup,bak_kut_teh
meatloaf,korean_fried_chicken
larb,fondue
peking_duck,simit
dim_sum,ful_medames
doro_wot,dolma
korma,jollof_rice
sisig,biryani
